id,pairid,speed,datetime,traveltime
10392,16981,32.5,9/22/14 14:35,332.815
10393,10356,48.6,9/22/14 14:35,385
10394,10496,55.6,9/22/14 14:35,259
10395,10498,63.8,9/22/14 14:35,79
10396,10499,67.6,9/22/14 14:35,213
10397,10360,62.6,9/22/14 14:35,305
10398,10364,44.6,9/22/14 14:35,460
10399,10363,49.4,9/22/14 14:35,277
10400,10361,52,9/22/14 14:35,263
10401,10357,68.8,9/22/14 14:50,136
10402,16981,31.2,9/22/14 14:50,346.455
10403,10356,51.9,9/22/14 14:50,361
10404,10496,52.7,9/22/14 14:50,273
10405,10498,65.5,9/22/14 14:50,77.0001
10406,10499,62.9,9/22/14 14:50,229
10407,10360,61.7,9/22/14 14:50,309
10408,10364,44.6,9/22/14 14:50,460
10409,10363,41.3,9/22/14 14:50,331
10410,10361,53.9,9/22/14 14:50,254
10411,10357,65,9/22/14 15:05,144
10412,16981,46.1,9/22/14 15:05,234.32
10413,10356,54.1,9/22/14 15:05,346
10414,10496,57.6,9/22/14 15:05,250
10415,10498,59.3,9/22/14 15:05,85
10416,10499,60.8,9/22/14 15:05,237
10417,10360,57,9/22/14 15:05,335
10418,10364,46.4,9/22/14 15:05,442
10419,10363,32,9/22/14 15:05,427
10420,10361,52.2,9/22/14 15:05,262
10421,10357,67.8,9/22/14 15:20,138
10422,16981,47.8,9/22/14 15:20,225.996
10423,10356,51.7,9/22/14 15:20,362
10424,10496,56.3,9/22/14 15:20,256
10425,10498,65.5,9/22/14 15:20,77.0001
10426,10499,66.4,9/22/14 15:20,217
10427,10360,59.8,9/22/14 15:20,319
10428,10364,46.4,9/22/14 15:20,442
10429,10363,32,9/22/14 15:20,427
10430,10361,57,9/22/14 15:20,240
10431,10357,65.9,9/22/14 15:35,142
10432,16981,49.6,9/22/14 15:35,217.927
10433,10356,52.9,9/22/14 15:35,354
10434,10496,54.5,9/22/14 15:35,264
10435,10498,62.2,9/22/14 15:35,81
10436,10499,66.4,9/22/14 15:35,217
10437,10360,57.6,9/22/14 15:35,331
10438,10364,42.9,9/22/14 15:35,478
10439,10363,35,9/22/14 15:35,391
10440,10361,40.1,9/22/14 15:35,341
10441,10357,67.8,9/22/14 15:50,138
10442,16981,48.4,9/22/14 15:50,222.928
10443,10356,48.5,9/22/14 15:50,386
10444,10496,47.5,9/22/14 15:50,303
10445,10498,62.2,9/22/14 15:50,81
10446,10499,66.4,9/22/14 15:50,217
10447,10360,58.3,9/22/14 15:50,327
10448,10364,42.9,9/22/14 15:50,478
10449,10363,33.9,9/22/14 15:50,404
10450,10361,32.3,9/22/14 15:50,423.999
10451,10357,56.4,9/22/14 16:05,166
10452,16981,45.1,9/22/14 16:05,239.49
10453,10356,48,9/22/14 16:05,390
10454,10496,52.9,9/22/14 16:05,272
10455,10498,62.2,9/22/14 16:05,81
10456,10499,66.4,9/22/14 16:05,217
10457,10360,58.3,9/22/14 16:05,327
10458,10364,42.9,9/22/14 16:05,478
10459,10363,33,9/22/14 16:05,414
10460,10361,31.7,9/22/14 16:05,432
10461,10357,48.5,9/22/14 16:20,193
10462,16981,43,9/22/14 16:20,251.38
10463,10356,48.9,9/22/14 16:20,383
10464,10496,50,9/22/14 16:20,288
10465,10498,63.8,9/22/14 16:20,79
10466,10499,66.7,9/22/14 16:20,216
10467,10360,61,9/22/14 16:20,313
10468,10364,42.2,9/22/14 16:20,486
10469,10363,35.4,9/22/14 16:20,386
10470,10361,31.5,9/22/14 16:20,434.001
10471,10357,34.8,9/22/14 16:35,269
10472,16981,40.2,9/22/14 16:35,268.966
10473,10356,46.5,9/22/14 16:35,403
10474,10496,47.7,9/22/14 16:35,302
10475,10498,62.2,9/22/14 16:35,81
10476,10499,65.5,9/22/14 16:35,220
10477,10360,56.3,9/22/14 16:35,339
10478,10364,35.7,9/22/14 16:35,574
10479,10363,38.2,9/22/14 16:35,358
10480,10361,33.4,9/22/14 16:35,409
10481,10357,26.4,9/22/14 16:50,355
10482,16981,28.7,9/22/14 16:50,376.484
10483,10356,36.3,9/22/14 16:50,516
10484,10496,32.4,9/22/14 16:50,444.999
10485,10498,62.2,9/22/14 16:50,81
10486,10499,69.2,9/22/14 16:50,208
10487,10360,57.6,9/22/14 16:50,331
10488,10364,30,9/22/14 16:50,684
10489,10363,39.8,9/22/14 16:50,344
10490,10361,28.4,9/22/14 16:50,481.001
10491,10357,22.9,9/22/14 17:05,408
10492,16981,26.2,9/22/14 17:05,411.451
10493,10356,35.1,9/22/14 17:05,534
10494,10496,34.5,9/22/14 17:05,417
10495,10498,57.3,9/22/14 17:05,88
10496,10499,63.2,9/22/14 17:05,228
10497,10360,59.4,9/22/14 17:05,321
10498,10364,25.3,9/22/14 17:05,810.001
10499,10363,42,9/22/14 17:05,326
10500,10361,30.8,9/22/14 17:05,444
10501,10357,21.8,9/22/14 17:20,430.001
10502,16981,26.1,9/22/14 17:20,414.47
10503,10356,34.7,9/22/14 17:20,539
10504,10496,31.9,9/22/14 17:20,452
10505,10498,64.6,9/22/14 17:20,78
10506,10499,64.9,9/22/14 17:20,222
10507,10360,57.3,9/22/14 17:20,333
10508,10364,26.6,9/22/14 17:20,772
10509,10363,39.5,9/22/14 17:20,346
10510,10361,33.4,9/22/14 17:20,409.999
10511,10357,24.1,9/22/14 17:35,388
10512,16981,22,9/22/14 17:35,491.901
10513,10356,30.6,9/22/14 17:35,611
10514,10496,25.4,9/22/14 17:35,568
10515,10498,56,9/22/14 17:35,90
10516,10499,60.5,9/22/14 17:35,238
10517,10360,55.6,9/22/14 17:35,343
10518,10364,26.4,9/22/14 17:35,776
10519,10363,38,9/22/14 17:35,360
10520,10361,37.6,9/22/14 17:35,364
10521,10357,23.8,9/22/14 17:50,394.001
10522,16981,21.2,9/22/14 17:50,509.323
10523,10356,27.9,9/22/14 17:50,670.999
10524,10496,25,9/22/14 17:50,576
10525,10498,33.6,9/22/14 17:50,150
10526,10499,44.3,9/22/14 17:50,325
10527,10360,43.9,9/22/14 17:50,435
10528,10364,24.7,9/22/14 17:50,831.999
10529,10363,43.6,9/22/14 17:50,314
10530,10361,43.8,9/22/14 17:50,312
10531,10357,25.4,9/22/14 18:05,368.999
10532,16981,18.9,9/22/14 18:05,570.18
10533,10356,25.2,9/22/14 18:05,744
10534,10496,22.4,9/22/14 18:05,644.001
10535,10498,27.1,9/22/14 18:05,186
10536,10499,44.3,9/22/14 18:05,325
10537,10360,43.7,9/22/14 18:05,437
10538,10364,21.5,9/22/14 18:05,954.002
10539,10363,45.3,9/22/14 18:05,302
10540,10361,52.6,9/22/14 18:05,260
10541,10357,21.2,9/22/14 18:20,441
10542,16981,19.6,9/22/14 18:20,551.001
10543,10356,28.5,9/22/14 18:20,656.999
10544,10496,26.1,9/22/14 18:20,551
10545,10498,35,9/22/14 18:20,144
10546,10499,50.7,9/22/14 18:20,284
10547,10360,48.7,9/22/14 18:20,392
10548,10364,21.4,9/22/14 18:20,960
10549,10363,46.2,9/22/14 18:20,296
10550,10361,53.9,9/22/14 18:20,254
10551,10357,21.4,9/22/14 18:35,436.999
10552,16981,18.4,9/22/14 18:35,586.034
10553,10356,28.4,9/22/14 18:35,658.999
10554,10496,25,9/22/14 18:35,575
10555,10498,40.3,9/22/14 18:35,125
10556,10499,49.7,9/22/14 18:35,290
10557,10360,28.8,9/22/14 18:35,661.999
10558,10364,29.9,9/22/14 18:35,686.001
10559,10363,49.4,9/22/14 18:35,277
10560,10361,50.5,9/22/14 18:35,271
10561,10357,34.3,9/22/14 18:50,273
10562,16981,17.4,9/22/14 18:50,621.431
10563,10356,25.3,9/22/14 18:50,740.999
10564,10496,23.1,9/22/14 18:50,622.999
10565,10498,65.5,9/22/14 18:50,77.0001
10566,10499,64.9,9/22/14 18:50,222
10567,10360,55.8,9/22/14 18:50,342
10568,10364,49.6,9/22/14 18:50,414
10569,10363,49.4,9/22/14 18:50,277
10570,10361,52.4,9/22/14 18:50,261
10571,10357,46.8,9/22/14 19:05,200
10572,16981,23.2,9/22/14 19:05,465.922
10573,10356,28.2,9/22/14 19:05,663.999
10574,10496,24.7,9/22/14 19:05,583.001
10575,10498,69,9/22/14 19:05,73
10576,10499,65.8,9/22/14 19:05,219
10577,10360,62.4,9/22/14 19:05,306
10578,10364,51,9/22/14 19:05,402
10579,10363,52.8,9/22/14 19:05,259
10580,10361,54.5,9/22/14 19:05,251
10581,10357,64.1,9/22/14 19:20,146
10582,16981,24.9,9/22/14 19:20,434.016
10583,10356,29.4,9/22/14 19:20,635.999
10584,10496,40.3,9/22/14 19:20,357
10585,10498,62.2,9/22/14 19:20,81
10586,10499,64,9/22/14 19:20,225
10587,10360,60.4,9/22/14 19:20,316
10588,10364,50.5,9/22/14 19:20,406
10589,10363,52.4,9/22/14 19:20,261
10590,10361,57.2,9/22/14 19:20,239
10591,10357,64.1,9/22/14 19:35,146
10592,16981,40.3,9/22/14 19:35,268.163
10593,10356,50.9,9/22/14 19:35,368
10594,10496,55.2,9/22/14 19:35,261
10595,10498,59.3,9/22/14 19:35,85
10596,10499,62.3,9/22/14 19:35,231
10597,10360,55.8,9/22/14 19:35,342
10598,10364,49.6,9/22/14 19:35,414
10599,10363,52.8,9/22/14 19:35,259
10600,10361,56.8,9/22/14 19:35,241
10601,10357,64.1,9/22/14 19:50,146
10602,16981,46.4,9/22/14 19:50,233
10603,10356,51.7,9/22/14 19:50,362
10604,10496,56,9/22/14 19:50,257
10605,10498,60.7,9/22/14 19:50,83
10606,10499,68.2,9/22/14 19:50,211
10607,10360,57.8,9/22/14 19:50,330
10608,10364,49.6,9/22/14 19:50,414
10609,10363,55.2,9/22/14 19:50,248
10610,10361,57.2,9/22/14 19:50,239
10611,10357,64.1,9/22/14 20:05,146
10612,16981,46.4,9/22/14 20:05,233
10613,10356,54.4,9/22/14 20:05,344
10614,10496,58.8,9/22/14 20:05,245
10615,10498,60.7,9/22/14 20:05,83
10616,10499,67,9/22/14 20:05,215
10617,10360,58.9,9/22/14 20:05,324
10618,10364,49.6,9/22/14 20:05,414
10619,10363,55.2,9/22/14 20:05,248
10620,10361,52.8,9/22/14 20:05,259
10621,10357,65,9/22/14 20:20,144
10622,16981,48.6,9/22/14 20:20,222.005
10623,10356,52.3,9/22/14 20:20,358
10624,10496,58.3,9/22/14 20:20,247
10625,10498,60.7,9/22/14 20:20,83
10626,10499,63.4,9/22/14 20:20,227
10627,10360,61.2,9/22/14 20:20,312
10628,10364,49.6,9/22/14 20:20,414
10629,10363,55.2,9/22/14 20:20,248
10630,10361,51.2,9/22/14 20:20,267
10631,10357,68.8,9/22/14 20:35,136
10632,16981,46.4,9/22/14 20:35,233
10633,10356,50.9,9/22/14 20:35,368
10634,10496,58.8,9/22/14 20:35,245
10635,10498,63.8,9/22/14 20:35,79
10636,10499,63.4,9/22/14 20:35,227
10637,10360,57.5,9/22/14 20:35,332
10638,10364,49.6,9/22/14 20:35,414
10639,10363,54.3,9/22/14 20:35,252
10640,10361,49.4,9/22/14 20:35,277
10641,10357,65,9/22/14 20:50,144
10642,16981,49.4,9/22/14 20:50,218.63
10643,10356,52.3,9/22/14 20:50,358
10644,10496,55.6,9/22/14 20:50,259
10645,10498,63.8,9/22/14 20:50,79
10646,10499,65.8,9/22/14 20:50,219
10647,10360,56.8,9/22/14 20:50,336
10648,10364,54,9/22/14 20:50,380
10649,10363,54.3,9/22/14 20:50,252
10650,10361,54.9,9/22/14 20:50,249
10651,10357,66.9,9/22/14 21:05,140
10652,16981,47.4,9/22/14 21:05,228
10653,10356,51.1,9/22/14 21:05,366
10654,10496,59,9/22/14 21:05,244
10655,10498,60,9/22/14 21:05,84
10656,10499,67.6,9/22/14 21:05,213
10657,10360,56.1,9/22/14 21:05,340
10658,10364,54,9/22/14 21:05,380
10659,10363,52.2,9/22/14 21:05,262
10660,10361,54.1,9/22/14 21:05,253
10661,10357,65.5,9/22/14 21:20,143
10662,16981,49.8,9/22/14 21:20,217
10663,10356,54.3,9/22/14 21:20,345
10664,10496,60,9/22/14 21:20,240
10665,10498,60.7,9/22/14 21:20,83
10666,10499,63.7,9/22/14 21:20,226
10667,10360,56.8,9/22/14 21:20,336
10668,10364,54.3,9/22/14 21:20,378
10669,10363,52.2,9/22/14 21:20,262
10670,10361,53.9,9/22/14 21:20,254
10671,10357,65.9,9/22/14 21:35,142
10672,16981,49.7,9/22/14 21:35,217.499
10673,10356,56.4,9/22/14 21:35,332
10674,10496,61.5,9/22/14 21:35,234
10675,10498,67.2,9/22/14 21:35,75
10676,10499,65.5,9/22/14 21:35,220
10677,10360,57.8,9/22/14 21:35,330
10678,10364,54.3,9/22/14 21:35,378
10679,10363,51.4,9/22/14 21:35,266
10680,10361,51.4,9/22/14 21:35,266
10681,10357,61.6,9/22/14 21:50,152
10682,16981,49.8,9/22/14 21:50,217
10683,10356,58.1,9/22/14 21:50,322
10684,10496,55.4,9/22/14 21:50,260
10685,10498,71,9/22/14 21:50,71
10686,10499,66.4,9/22/14 21:50,217
10687,10360,59.4,9/22/14 21:50,321
10688,10364,55.9,9/22/14 21:50,367
10689,10363,51.2,9/22/14 21:50,267
10690,10361,53,9/22/14 21:50,258
10691,10357,65,9/22/14 22:05,144
10692,16981,49.5,9/22/14 22:05,218
10693,10356,51.1,9/22/14 22:05,366
10694,10496,58.1,9/22/14 22:05,248
10695,10498,61.5,9/22/14 22:05,82
10696,10499,66.4,9/22/14 22:05,217
10697,10360,56.6,9/22/14 22:05,337
10698,10364,55.9,9/22/14 22:05,367
10699,10363,51.2,9/22/14 22:05,267
10700,10361,48.5,9/22/14 22:05,282
10701,10357,66.9,9/22/14 22:20,140
10702,16981,50.5,9/22/14 22:20,213.925
10703,10356,34.3,9/22/14 22:20,546
10704,10496,34.1,9/22/14 22:20,422
10705,10498,61.5,9/22/14 22:20,82
10706,10499,66.4,9/22/14 22:20,217
10707,10360,56.8,9/22/14 22:20,336
10708,10364,53.9,9/22/14 22:20,381
10709,10363,51.2,9/22/14 22:20,267
10710,10361,51.4,9/22/14 22:20,266
10711,10357,65,9/22/14 22:35,144
10712,16981,24.2,9/22/14 22:35,445.944
10713,10356,32.6,9/22/14 22:35,574.001
10714,10496,29.9,9/22/14 22:35,482
10715,10498,60.7,9/22/14 22:35,83
10716,10499,62.1,9/22/14 22:35,232
10717,10360,56.1,9/22/14 22:35,340
10718,10364,53.9,9/22/14 22:35,381
10719,10363,49.4,9/22/14 22:35,277
10720,10361,51.4,9/22/14 22:35,266
10721,10357,65.5,9/22/14 22:50,143
10722,16981,24.4,9/22/14 22:50,443.001
10723,10356,30.5,9/22/14 22:50,614
10724,10496,27.8,9/22/14 22:50,518
10725,10498,60.7,9/22/14 22:50,83
10726,10499,63.2,9/22/14 22:50,228
10727,10360,53.6,9/22/14 22:50,356
10728,10364,53.9,9/22/14 22:50,381
10729,10363,47.3,9/22/14 22:50,289
10730,10361,51,9/22/14 22:50,268
10731,10357,62.8,9/22/14 23:05,149
10732,16981,24.4,9/22/14 23:05,443.001
10733,10356,49,9/22/14 23:05,382
10734,10496,51.1,9/22/14 23:05,282
10735,10498,67.2,9/22/14 23:05,75
10736,10499,65.5,9/22/14 23:05,220
10737,10360,61.2,9/22/14 23:05,312
10738,10364,53.9,9/22/14 23:05,381
10739,10363,47,9/22/14 23:05,291
10740,10361,52.6,9/22/14 23:05,260
10741,10357,61.6,9/22/14 23:20,152
10742,16981,24.2,9/22/14 23:20,446.964
10743,10356,49.3,9/22/14 23:20,380
10744,10496,48.6,9/22/14 23:20,296
10745,10498,72,9/22/14 23:20,70
10746,10499,59.3,9/22/14 23:20,243
10747,10360,65.8,9/22/14 23:20,290
10748,10364,52.2,9/22/14 23:20,393
10749,10363,47,9/22/14 23:20,291
10750,10361,49.9,9/22/14 23:20,274
10751,10357,65,9/22/14 23:35,144
10752,16981,15.8,9/22/14 23:35,685.334
10753,10356,49.8,9/22/14 23:35,376
10754,10496,52,9/22/14 23:35,277
10755,10498,59.3,9/22/14 23:35,85
10756,10499,61.8,9/22/14 23:35,233
10757,10360,57.1,9/22/14 23:35,334
10758,10364,52.2,9/22/14 23:35,393
10759,10363,47,9/22/14 23:35,291
10760,10361,48.9,9/22/14 23:35,280
10761,10357,68.3,9/22/14 23:50,137
10762,16981,47.9,9/22/14 23:50,225.313
10763,10356,49.8,9/22/14 23:50,376
10764,10496,52,9/22/14 23:50,277
10765,10498,64.6,9/22/14 23:50,78
10766,10499,63.4,9/22/14 23:50,227
10767,10360,61.2,9/22/14 23:50,312
10768,10364,43.8,9/22/14 23:50,469
10769,10363,47,9/22/14 23:50,291
10770,10361,48.7,9/22/14 23:50,281
10771,10357,68.3,9/23/14 0:05,137
10772,16981,47.9,9/23/14 0:05,225.313
10773,10356,50.1,9/23/14 0:05,374
10774,10496,51.6,9/23/14 0:05,279
10775,10498,60,9/23/14 0:05,84
10776,10499,58.8,9/23/14 0:05,245
10777,10360,57.5,9/23/14 0:05,332
10778,10364,36.1,9/23/14 0:05,569
10779,10363,47,9/23/14 0:05,291
10780,10361,44.6,9/23/14 0:05,307
10781,10357,66.9,9/23/14 0:20,140
10782,16981,47.9,9/23/14 0:20,225.313
10783,10356,50.3,9/23/14 0:20,372
10784,10496,52,9/23/14 0:20,277
10785,10498,59.3,9/23/14 0:20,85
10786,10499,61.3,9/23/14 0:20,235
10787,10360,53.6,9/23/14 0:20,356
10788,10364,36.1,9/23/14 0:20,569
10789,10363,45.8,9/23/14 0:20,299
10790,10361,46.1,9/23/14 0:20,297
10791,10357,70.9,9/23/14 0:35,132
10792,16981,49.3,9/23/14 0:35,219
10793,10356,50.9,9/23/14 0:35,368
10794,10496,51.6,9/23/14 0:35,279
10795,10498,59.3,9/23/14 0:35,85
10796,10499,61.3,9/23/14 0:35,235
10797,10360,48.4,9/23/14 0:35,394
10798,10364,36.1,9/23/14 0:35,569
10799,10363,35.3,9/23/14 0:35,387
10800,10361,46.4,9/23/14 0:35,295
10801,10357,61.6,9/23/14 0:50,152
10802,16981,22.7,9/23/14 0:50,476.443
10803,10356,50.9,9/23/14 0:50,368
10804,10496,49.1,9/23/14 0:50,293
10805,10498,59.3,9/23/14 0:50,85
10806,10499,62.9,9/23/14 0:50,229
10807,10360,49.4,9/23/14 0:50,386
10808,10364,36.1,9/23/14 0:50,569
10809,10363,29.3,9/23/14 0:50,466.999
10810,10361,48.3,9/23/14 0:50,283
10811,10357,64.6,9/23/14 1:05,145
10812,16981,22.6,9/23/14 1:05,478.032
10813,10356,50.9,9/23/14 1:05,368
10814,10496,49.1,9/23/14 1:05,293
10815,10498,57.3,9/23/14 1:05,88
10816,10499,60.5,9/23/14 1:05,238
10817,10360,52,9/23/14 1:05,367
10818,10364,36.1,9/23/14 1:05,569
10819,10363,30.5,9/23/14 1:05,449
10820,10361,47.3,9/23/14 1:05,289
10821,10357,64.6,9/23/14 1:20,145
10822,16981,39.4,9/23/14 1:20,274
10823,10356,49.5,9/23/14 1:20,378
10824,10496,50.2,9/23/14 1:20,287
10825,10498,60.7,9/23/14 1:20,83
10826,10499,58.5,9/23/14 1:20,246
10827,10360,50.1,9/23/14 1:20,381
10828,10364,32.5,9/23/14 1:20,631
10829,10363,29.3,9/23/14 1:20,466.999
10830,10361,45.1,9/23/14 1:20,303
10831,10357,67.3,9/23/14 1:35,139
10832,16981,22.6,9/23/14 1:35,478.032
10833,10356,49,9/23/14 1:35,382
10834,10496,50.5,9/23/14 1:35,285
10835,10498,57.3,9/23/14 1:35,88
10836,10499,58.5,9/23/14 1:35,246
10837,10360,48.1,9/23/14 1:35,397
10838,10364,28.1,9/23/14 1:35,731.001
10839,10363,29.3,9/23/14 1:35,466.999
10840,10361,16.4,9/23/14 1:35,832.998
10841,10357,67.3,9/23/14 1:50,139
10842,16981,22.6,9/23/14 1:50,478.032
10843,10356,49,9/23/14 1:50,382
10844,10496,50.5,9/23/14 1:50,285
10845,10498,57.3,9/23/14 1:50,88
10846,10499,59,9/23/14 1:50,244
10847,10360,50.1,9/23/14 1:50,381
10848,10364,28.1,9/23/14 1:50,731.001
10849,10363,29.3,9/23/14 1:50,466.999
10850,10361,16.4,9/23/14 1:50,832.998
10851,10357,62,9/23/14 2:05,151
10852,16981,25.5,9/23/14 2:05,423.826
10853,10356,49,9/23/14 2:05,382
10854,10496,50.5,9/23/14 2:05,285
10855,10498,60.7,9/23/14 2:05,83
10856,10499,60.8,9/23/14 2:05,237
10857,10360,50.1,9/23/14 2:05,381
10858,10364,28.1,9/23/14 2:05,731.001
10859,10363,29,9/23/14 2:05,471
10860,10361,36.3,9/23/14 2:05,377
10861,10357,61.6,9/23/14 2:20,152
10862,16981,2.3,9/23/14 2:20,4791.69
10863,10356,49,9/23/14 2:20,382
10864,10496,50.5,9/23/14 2:20,285
10865,10498,63,9/23/14 2:20,80
10866,10499,60.8,9/23/14 2:20,237
10867,10360,53.6,9/23/14 2:20,356
10868,10364,28.1,9/23/14 2:20,731.001
10869,10363,29,9/23/14 2:20,471
10870,10361,36.3,9/23/14 2:20,377
10871,10357,60,9/23/14 2:35,156
10872,16981,2.6,9/23/14 2:35,4180.05
10873,10356,49,9/23/14 2:35,382
10874,10496,50.2,9/23/14 2:35,287
10875,10498,63,9/23/14 2:35,80
10876,10499,66.1,9/23/14 2:35,218
10877,10360,52.3,9/23/14 2:35,365
10878,10364,28.1,9/23/14 2:35,731.001
10879,10363,29,9/23/14 2:35,471
10880,10361,36.3,9/23/14 2:35,377
10881,10357,60,9/23/14 2:50,156
10882,16981,5.1,9/23/14 2:50,2099.74
10883,10356,46.6,9/23/14 2:50,402
10884,10496,45.7,9/23/14 2:50,315
10885,10498,58.6,9/23/14 2:50,85.9999
10886,10499,58.3,9/23/14 2:50,247
10887,10360,48.9,9/23/14 2:50,390
10888,10364,28.1,9/23/14 2:50,731.001
10889,10363,28.1,9/23/14 2:50,486.001
10890,10361,36.3,9/23/14 2:50,377
10891,10357,62,9/23/14 3:05,151
10892,16981,6.1,9/23/14 3:05,1770
10893,10356,45.9,9/23/14 3:05,408
10894,10496,45.7,9/23/14 3:05,315
10895,10498,60,9/23/14 3:05,84
10896,10499,58.3,9/23/14 3:05,247
10897,10360,50.5,9/23/14 3:05,378
10898,10364,28.1,9/23/14 3:05,731.001
10899,10363,28.1,9/23/14 3:05,486.001
10900,10361,36.3,9/23/14 3:05,377
10901,10357,58.1,9/23/14 3:20,161
10902,16981,7.7,9/23/14 3:20,1402
10903,10356,45.9,9/23/14 3:20,408
10904,10496,45.7,9/23/14 3:20,315
10905,10498,58.6,9/23/14 3:20,85.9999
10906,10499,58.3,9/23/14 3:20,247
10907,10360,56.4,9/23/14 3:20,338
10908,10364,28.1,9/23/14 3:20,731.001
10909,10363,28.1,9/23/14 3:20,486.001
10910,10361,36.3,9/23/14 3:20,377
10911,10357,58.1,9/23/14 3:35,161
10912,16981,6.9,9/23/14 3:35,1564.65
10913,10356,45.9,9/23/14 3:35,408
10914,10496,45.7,9/23/14 3:35,315
10915,10498,62.2,9/23/14 3:35,81
10916,10499,66.1,9/23/14 3:35,218
10917,10360,57,9/23/14 3:35,335
10918,10364,28.1,9/23/14 3:35,731.001
10919,10363,28.6,9/23/14 3:35,478.001
10920,10361,46.1,9/23/14 3:35,297
10921,10357,60.4,9/23/14 3:50,155
10922,16981,6.1,9/23/14 3:50,1770
10923,10356,45.9,9/23/14 3:50,408
10924,10496,45.7,9/23/14 3:50,315
10925,10498,56.6,9/23/14 3:50,89
10926,10499,58.5,9/23/14 3:50,246
10927,10360,52,9/23/14 3:50,367
10928,10364,28.1,9/23/14 3:50,731.001
10929,10363,29,9/23/14 3:50,471
10930,10361,48.7,9/23/14 3:50,281
10931,10357,63.7,9/23/14 4:05,147
10932,16981,40.6,9/23/14 4:05,266
10933,10356,45.9,9/23/14 4:05,408
10934,10496,45.7,9/23/14 4:05,315
10935,10498,59.3,9/23/14 4:05,85
10936,10499,60,9/23/14 4:05,240
10937,10360,53.1,9/23/14 4:05,359
10938,10364,28.1,9/23/14 4:05,731.001
10939,10363,28.6,9/23/14 4:05,478.001
10940,10361,48.7,9/23/14 4:05,281
10941,10357,65.5,9/23/14 4:20,143
10942,16981,49.3,9/23/14 4:20,219
10943,10356,52.6,9/23/14 4:20,356
10944,10496,54.8,9/23/14 4:20,263
10945,10498,56.6,9/23/14 4:20,89
10946,10499,62.1,9/23/14 4:20,232
10947,10360,52,9/23/14 4:20,367
10948,10364,32.6,9/23/14 4:20,629
10949,10363,32,9/23/14 4:20,428
10950,10361,41.8,9/23/14 4:20,327
10951,10357,65.5,9/23/14 4:35,143
10952,16981,51.8,9/23/14 4:35,208.521
10953,10356,52.6,9/23/14 4:35,356
10954,10496,55.2,9/23/14 4:35,261
10955,10498,59.3,9/23/14 4:35,85
10956,10499,61.5,9/23/14 4:35,234
10957,10360,58.7,9/23/14 4:35,325
10958,10364,32.6,9/23/14 4:35,629
10959,10363,32,9/23/14 4:35,428
10960,10361,51.6,9/23/14 4:35,265
10961,10357,71.5,9/23/14 5:05,131
10962,16981,48.4,9/23/14 5:05,223
10963,10356,57.4,9/23/14 5:05,326
10964,10496,61.8,9/23/14 5:05,233
10965,10498,63.8,9/23/14 5:05,79
10966,10499,64.9,9/23/14 5:05,222
10967,10360,59.1,9/23/14 5:05,323
10968,10364,39.6,9/23/14 5:05,518
10969,10363,43.8,9/23/14 5:05,312
10970,10361,56.3,9/23/14 5:05,243
10971,10357,67.3,9/23/14 5:20,139
10972,16981,48.4,9/23/14 5:20,223
10973,10356,61.2,9/23/14 5:20,306
10974,10496,60.8,9/23/14 5:20,237
10975,10498,67.2,9/23/14 5:20,75
10976,10499,68.6,9/23/14 5:20,210
10977,10360,61.7,9/23/14 5:20,309
10978,10364,39.6,9/23/14 5:20,518
10979,10363,47.5,9/23/14 5:20,288
10980,10361,55.6,9/23/14 5:20,246
10981,10357,67.3,9/23/14 5:35,139
10982,16981,41.8,9/23/14 5:35,258.331
10983,10356,58.7,9/23/14 5:35,319
10984,10496,60.5,9/23/14 5:35,238
10985,10498,63.8,9/23/14 5:35,79
10986,10499,64.9,9/23/14 5:35,222
10987,10360,54.4,9/23/14 5:35,351
10988,10364,44.9,9/23/14 5:35,457
10989,10363,47.5,9/23/14 5:35,288
10990,10361,57.5,9/23/14 5:35,238
10991,10357,67.3,9/23/14 5:50,139
10992,16981,53.2,9/23/14 5:50,203
10993,10356,56.9,9/23/14 5:50,329
10994,10496,60.5,9/23/14 5:50,238
10995,10498,64.6,9/23/14 5:50,78
10996,10499,68.6,9/23/14 5:50,210
10997,10360,63.8,9/23/14 5:50,299
10998,10364,58.5,9/23/14 5:50,351
10999,10363,47.5,9/23/14 5:50,288
11000,10361,57,9/23/14 5:50,240
11001,10357,65.9,9/23/14 6:05,142
11002,16981,28.8,9/23/14 6:05,375.531
11003,10356,55.5,9/23/14 6:05,337
11004,10496,58.5,9/23/14 6:05,246
11005,10498,63,9/23/14 6:05,80
11006,10499,66.1,9/23/14 6:05,218
11007,10360,60.4,9/23/14 6:05,316
11008,10364,53.6,9/23/14 6:05,383
11009,10363,47.5,9/23/14 6:05,288
11010,10361,59.5,9/23/14 6:05,230
11011,10357,66.9,9/23/14 6:20,140
11012,16981,27.6,9/23/14 6:20,391.177
11013,10356,51.9,9/23/14 6:20,361
11014,10496,59.8,9/23/14 6:20,241
11015,10498,61.5,9/23/14 6:20,82
11016,10499,61.5,9/23/14 6:20,234
11017,10360,58.2,9/23/14 6:20,328
11018,10364,58.5,9/23/14 6:20,351
11019,10363,47.7,9/23/14 6:20,287
11020,10361,52,9/23/14 6:20,263
11021,10357,72,9/23/14 6:35,130
11022,16981,50.7,9/23/14 6:35,213.162
11023,10356,59.4,9/23/14 6:35,315
11024,10496,64.6,9/23/14 6:35,223
